snippet,traits
Ela sentia a dor dos outros como se fosse sua própria. Isso ficou evidente na situação 196.,"[""empático""]"
Sua capacidade de se colocar no lugar do outro era extraordinária. O momento 197 mostrou isso claramente.,"[""empático""]"
Ele entendia o sofrimento alheio de forma profunda e genuína. Era inegável após o episódio 198.,"[""empático""]"
Suas palavras consoladoras vinham de verdadeira compreensão. Todos perceberam após o incidente 199.,"[""empático""]"
A empatia transbordava em cada interação que ela tinha. A circunstância 200 revelou essa característica.,"[""empático""]"
Nenhuma emoção transparecia em seu rosto impassível.,"[""frio""]"
Ela mantinha distância emocional de todos ao seu redor.,"[""frio""]"
"Suas decisões eram puramente racionais, sem espaço para sentimentos.","[""frio""]"
Ele falava de tragédias com a mesma frieza com que discutia o clima.,"[""frio""]"
Sua expressão gelada desencorajava qualquer tentativa de aproximação.,"[""frio""]"
Nenhuma emoção transparecia em seu rosto impassível. Isso ficou evidente na situação 6.,"[""frio""]"
Ela mantinha distância emocional de todos ao seu redor. O momento 7 mostrou isso claramente.,"[""frio""]"
"Suas decisões eram puramente racionais, sem espaço para sentimentos. Era inegável após o episódio 8.","[""frio""]"
Ele falava de tragédias com a mesma frieza com que discutia o clima. Todos perceberam após o incidente 9.,"[""frio""]"
Sua expressão gelada desencorajava qualquer tentativa de aproximação. A circunstância 10 revelou essa característica.,"[""frio""]"
Nenhuma emoção transparecia em seu rosto impassível. Isso ficou evidente na situação 11.,"[""frio""]"
Ela mantinha distância emocional de todos ao seu redor. O momento 12 mostrou isso claramente.,"[""frio""]"
"Suas decisões eram puramente racionais, sem espaço para sentimentos. Era inegável após o episódio 13.","[""frio""]"
Ele falava de tragédias com a mesma frieza com que discutia o clima. Todos perceberam após o incidente 14.,"[""frio""]"
Sua expressão gelada desencorajava qualquer tentativa de aproximação. A circunstância 15 revelou essa característica.,"[""frio""]"
Nenhuma emoção transparecia em seu rosto impassível. Isso ficou evidente na situação 16.,"[""frio""]"
Ela mantinha distância emocional de todos ao seu redor. O momento 17 mostrou isso claramente.,"[""frio""]"
"Suas decisões eram puramente racionais, sem espaço para sentimentos. Era inegável após o episódio 18.","[""frio""]"
Ele falava de tragédias com a mesma frieza com que discutia o clima. Todos perceberam após o incidente 19.,"[""frio""]"
Sua expressão gelada desencorajava qualquer tentativa de aproximação. A circunstância 20 revelou essa característica.,"[""frio""]"
Nenhuma emoção transparecia em seu rosto impassível. Isso ficou evidente na situação 21.,"[""frio""]"
Ela mantinha distância emocional de todos ao seu redor. O momento 22 mostrou isso claramente.,"[""frio""]"
"Suas decisões eram puramente racionais, sem espaço para sentimentos. Era inegável após o episódio 23.","[""frio""]"
Ele falava de tragédias com a mesma frieza com que discutia o clima. Todos perceberam após o incidente 24.,"[""frio""]"
Sua expressão gelada desencorajava qualquer tentativa de aproximação. A circunstância 25 revelou essa característica.,"[""frio""]"
Nenhuma emoção transparecia em seu rosto impassível. Isso ficou evidente na situação 26.,"[""frio""]"
Ela mantinha distância emocional de todos ao seu redor. O momento 27 mostrou isso claramente.,"[""frio""]"
"Suas decisões eram puramente racionais, sem espaço para sentimentos. Era inegável após o episódio 28.","[""frio""]"
Ele falava de tragédias com a mesma frieza com que discutia o clima. Todos perceberam após o incidente 29.,"[""frio""]"
Sua expressão gelada desencorajava qualquer tentativa de aproximação. A circunstância 30 revelou essa característica.,"[""frio""]"
Nenhuma emoção transparecia em seu rosto impassível. Isso ficou evidente na situação 31.,"[""frio""]"
Ela mantinha distância emocional de todos ao seu redor. O momento 32 mostrou isso claramente.,"[""frio""]"
"Suas decisões eram puramente racionais, sem espaço para sentimentos. Era inegável após o episódio 33.","[""frio""]"
Ele falava de tragédias com a mesma frieza com que discutia o clima. Todos perceberam após o incidente 34.,"[""frio""]"
Sua expressão gelada desencorajava qualquer tentativa de aproximação. A circunstância 35 revelou essa característica.,"[""frio""]"
Nenhuma emoção transparecia em seu rosto impassível. Isso ficou evidente na situação 36.,"[""frio""]"
Ela mantinha distância emocional de todos ao seu redor. O momento 37 mostrou isso claramente.,"[""frio""]"
"Suas decisões eram puramente racionais, sem espaço para sentimentos. Era inegável após o episódio 38.","[""frio""]"
Ele falava de tragédias com a mesma frieza com que discutia o clima. Todos perceberam após o incidente 39.,"[""frio""]"
Sua expressão gelada desencorajava qualquer tentativa de aproximação. A circunstância 40 revelou essa característica.,"[""frio""]"
Nenhuma emoção transparecia em seu rosto impassível. Isso ficou evidente na situação 41.,"[""frio""]"
Ela mantinha distância emocional de todos ao seu redor. O momento 42 mostrou isso claramente.,"[""frio""]"
"Suas decisões eram puramente racionais, sem espaço para sentimentos. Era inegável após o episódio 43.","[""frio""]"
Ele falava de tragédias com a mesma frieza com que discutia o clima. Todos perceberam após o incidente 44.,"[""frio""]"
Sua expressão gelada desencorajava qualquer tentativa de aproximação. A circunstância 45 revelou essa característica.,"[""frio""]"
Nenhuma emoção transparecia em seu rosto impassível. Isso ficou evidente na situação 46.,"[""frio""]"
Ela mantinha distância emocional de todos ao seu redor. O momento 47 mostrou isso claramente.,"[""frio""]"
"Suas decisões eram puramente racionais, sem espaço para sentimentos. Era inegável após o episódio 48.","[""frio""]"
Ele falava de tragédias com a mesma frieza com que discutia o clima. Todos perceberam após o incidente 49.,"[""frio""]"
Sua expressão gelada desencorajava qualquer tentativa de aproximação. A circunstância 50 revelou essa característica.,"[""frio""]"
Nenhuma emoção transparecia em seu rosto impassível. Isso ficou evidente na situação 51.,"[""frio""]"
Ela mantinha distância emocional de todos ao seu redor. O momento 52 mostrou isso claramente.,"[""frio""]"
"Suas decisões eram puramente racionais, sem espaço para sentimentos. Era inegável após o episódio 53.","[""frio""]"
Ele falava de tragédias com a mesma frieza com que discutia o clima. Todos perceberam após o incidente 54.,"[""frio""]"
Sua expressão gelada desencorajava qualquer tentativa de aproximação. A circunstância 55 revelou essa característica.,"[""frio""]"
Nenhuma emoção transparecia em seu rosto impassível. Isso ficou evidente na situação 56.,"[""frio""]"
Ela mantinha distância emocional de todos ao seu redor. O momento 57 mostrou isso claramente.,"[""frio""]"
"Suas decisões eram puramente racionais, sem espaço para sentimentos. Era inegável após o episódio 58.","[""frio""]"
Ele falava de tragédias com a mesma frieza com que discutia o clima. Todos perceberam após o incidente 59.,"[""frio""]"
Sua expressão gelada desencorajava qualquer tentativa de aproximação. A circunstância 60 revelou essa característica.,"[""frio""]"
Nenhuma emoção transparecia em seu rosto impassível. Isso ficou evidente na situação 61.,"[""frio""]"
Ela mantinha distância emocional de todos ao seu redor. O momento 62 mostrou isso claramente.,"[""frio""]"
"Suas decisões eram puramente racionais, sem espaço para sentimentos. Era inegável após o episódio 63.","[""frio""]"
Ele falava de tragédias com a mesma frieza com que discutia o clima. Todos perceberam após o incidente 64.,"[""frio""]"
Sua expressão gelada desencorajava qualquer tentativa de aproximação. A circunstância 65 revelou essa característica.,"[""frio""]"
Nenhuma emoção transparecia em seu rosto impassível. Isso ficou evidente na situação 66.,"[""frio""]"
Ela mantinha distância emocional de todos ao seu redor. O momento 67 mostrou isso claramente.,"[""frio""]"
"Suas decisões eram puramente racionais, sem espaço para sentimentos. Era inegável após o episódio 68.","[""frio""]"
Ele falava de tragédias com a mesma frieza com que discutia o clima. Todos perceberam após o incidente 69.,"[""frio""]"
Sua expressão gelada desencorajava qualquer tentativa de aproximação. A circunstância 70 revelou essa característica.,"[""frio""]"
Nenhuma emoção transparecia em seu rosto impassível. Isso ficou evidente na situação 71.,"[""frio""]"
Ela mantinha distância emocional de todos ao seu redor. O momento 72 mostrou isso claramente.,"[""frio""]"
"Suas decisões eram puramente racionais, sem espaço para sentimentos. Era inegável após o episódio 73.","[""frio""]"
Ele falava de tragédias com a mesma frieza com que discutia o clima. Todos perceberam após o incidente 74.,"[""frio""]"
Sua expressão gelada desencorajava qualquer tentativa de aproximação. A circunstância 75 revelou essa característica.,"[""frio""]"
Nenhuma emoção transparecia em seu rosto impassível. Isso ficou evidente na situação 76.,"[""frio""]"
Ela mantinha distância emocional de todos ao seu redor. O momento 77 mostrou isso claramente.,"[""frio""]"
"Suas decisões eram puramente racionais, sem espaço para sentimentos. Era inegável após o episódio 78.","[""frio""]"
Ele falava de tragédias com a mesma frieza com que discutia o clima. Todos perceberam após o incidente 79.,"[""frio""]"
Sua expressão gelada desencorajava qualquer tentativa de aproximação. A circunstância 80 revelou essa característica.,"[""frio""]"
Nenhuma emoção transparecia em seu rosto impassível. Isso ficou evidente na situação 81.,"[""frio""]"
Ela mantinha distância emocional de todos ao seu redor. O momento 82 mostrou isso claramente.,"[""frio""]"
"Suas decisões eram puramente racionais, sem espaço para sentimentos. Era inegável após o episódio 83.","[""frio""]"
Ele falava de tragédias com a mesma frieza com que discutia o clima. Todos perceberam após o incidente 84.,"[""frio""]"
Sua expressão gelada desencorajava qualquer tentativa de aproximação. A circunstância 85 revelou essa característica.,"[""frio""]"
Nenhuma emoção transparecia em seu rosto impassível. Isso ficou evidente na situação 86.,"[""frio""]"
Ela mantinha distância emocional de todos ao seu redor. O momento 87 mostrou isso claramente.,"[""frio""]"
"Suas decisões eram puramente racionais, sem espaço para sentimentos. Era inegável após o episódio 88.","[""frio""]"
Ele falava de tragédias com a mesma frieza com que discutia o clima. Todos perceberam após o incidente 89.,"[""frio""]"
Sua expressão gelada desencorajava qualquer tentativa de aproximação. A circunstância 90 revelou essa característica.,"[""frio""]"
Nenhuma emoção transparecia em seu rosto impassível. Isso ficou evidente na situação 91.,"[""frio""]"
